label,tweet
negative,Amazon Prime Day is the equivalent of drinking alone at home on a Friday night.
negative,"Amazon Prime Day is basically all the stuff that was left over on January 2, right? LAME."
negative,YOUR TURN: Amazon Prime Day was supposed to put Black Friday Shopping in the dust.  But many say it's a garage... http://t.co/JKKRkhKLOK
neutral,Only TWO spots remain in my July 26th camera workshop. There's just two hours left to get my Amazon Prime Day... http://t.co/BMvufAURd7
negative,"We have finally discovered a day of the week worse than Monday: Amazon Prime Day. Seriously, Monday &gt; Prime Day. #PrimeDay #PrimeDayFail"
negative,"If Amazon Prime Day is ""better than Black Friday"" then I'm going to sleep in!  Should have been called Amazon Garage Sale Day!"
negative,"After witnessing it, I now realize I've seen Amazon Prime day every Saturday for years....we call them ""garage sales"""
negative,So it turns out Amazon Prime Day *did* turn out a lot like Black Friday--overhyped and not worth the time. #BitterOldManTweet
negative,Amazon Prime Day? Amazon Scam Day is more like it. More deals than Black Friday my ass! http://t.co/ErRgfAbaXt http://t.co/y73hvTOy9Z
neutral,Why was Amazon Prime Day on the 15th? That's not a prime number. Should have been the 17th #Math
neutral,Amazon Prime Day is not the new Black Friday as British retailers have little appetite for mega sales... yet. http://t.co/JgLdIuLtHE
positive,Self: Tis July 16 already. So proud of you for not falling for the Amazon Prime Day sale gimmick!   Other self: D'oh!
neutral,"It looked like eBay and a Garage sale had a baby an named it ""Amazon Prime Day"", a glorified ""black friday""garage/yard sale."
positive,Amazon Prime Day:  34.4 million items ordered breaking all Black Friday records with 398 items ordered per second.
positive,"@WEWS Amazon Prime day was success in record sales. beating Black Friday, I got great deals on TV audio. so it's not just tupperware"
positive,Have you heard about Amazon Prime day? Don't miss it - July 15th! Yay! #ad #PrepForPrime @amazon #HappyPrimeDay  http://t.co/tBGCP9MHbV
neutral,So the much mocked Amazon Prime Day? It outperformed the company's best Black Friday by 18%. Humanity in a nutshell. Look at the shiny.
positive,"Amazon Prime Day broke sales records exceeding Black Friday 2014 sales, which had been the biggest Black Friday to date says Amazon."
positive,Amazon Prime Day sales up 18 per cent on Black Friday: Amazon has detailed its plans to make Prime Day an annu... http://t.co/vHkl7tO7vx
negative,"It didn't live up to the ""Black Friday"" hype IMO --&gt; Amazon Prime Day leads to sales surge and consumer complaints http://t.co/2QUmJYts5y"
neutral,Amazon Claims Prime Day As Big As Black Friday: Amazon Prime Day netted the e-commerce... http://t.co/4A5KFxGGSL via @TheDrum
neutral,"See what's going on in the world of ecommerce including Amazon Prime Day, eBay Q2 results and Apple Pay news http://t.co/Tjctxry03b"
positive,Despite all the funny posts about lack of discounts...Amazon Prime Day sales beat Black Friday http://t.co/ncjCn42ZNO
positive,Amazon Prime Day beats Black Friday sales: we're at the edge of the mobile shopping era http://t.co/7NqbNQ8IYZ via @TheDrum
neutral,Amazon Prime Day: Worst Sale Ever or Huge Success? - It was dubbed the next best thing to Black Friday. It caused ... http://t.co/s3l9P6xD04
positive,Amazon Prime Day Tops Biggest Black Friday for the Company: Amazon's first Prime Da.. http://t.co/eHOSR5aTmH http://t.co/jOhD6V4ZPf
positive,I wonder how many of the purchases fell into the impulse bracket? #PrimeDay Amazon Prime Day beats Black Friday sales http://t.co/a1MdPbWsri
neutral,Wife: Amazon Prime day beat Black Friday.  Me: That's so racist Wife ...
neutral,Is Amazon Prime Day really the new Black Friday? Our Insight team take a look: http://t.co/A8o9Html9u
positive,"http://t.co/0yYKgupOm0 Amazon Prime Day beat Black Friday, but did they make any money? via @SupplyChain247 #logistics #supplychain"
neutral,Search around Black Friday much higher compared with Amazon Prime day http://t.co/VXaxvBsRUp @lauriesullivan
negative,"@AmazonHelp Ordered PC parts on Amazon Prime Day, one day shipping, haven't received my item yet. It is now Monday. Very dissatisfied."
neutral,"AND that's also pretty much the deal I missed out on during the Amazon Prime day sale. ....ah, I get paid friday. What the heck!"
neutral,"Marketing &amp; Sales, 3 marketing lessons from Amazon Prime Day: Even though the social media world may h... http://t.co/I2y3TpO9ki Modesto"
neutral,"By Suzanne Moore, Monday 13 July 2015 The Guardian This time, it's not me who says that! //RO Angela Merkel and... http://t.co/rncM7jpDkn"
negative,"Does @macleansmag still believe that Ms. Angela Merkel is the ""real leader of the free world""?  http://t.co/isQfoIcod0 (Greeks may disagree"
positive,"Varoufakis may have some expertise in game theory, but Angela Merkel is the Grand Master of the game  http://t.co/mnz0XfzF1K"
negative,"On another note, it seems Greek PM Tsipras married Angela Merkel to Francois Hollande on Sunday #happilyeverafter http://t.co/gTKDxivf79"
negative,"By Michael Nienaber BERLIN, July 10 (Reuters) - The parties in Angela Merkel's coalition government sent conflicting signals on the latest"
neutral,Angela Merkel: 'Deny Marriage To Gay Couples': Angela Merkel revealed on Tuesday that while she thinks s... http://t.co/NtvRRAPrhM (Hfp)
neutral,"@NiamhPuirseil Nicola S, Theresa May, Liz Kendall &amp; Angela Merkel. But I'm wrong about the last one, right? I just see her everywhere ATM."
neutral,Young Palestinian asylum seeker breaks down when Angela Merkel explains to her why she can't stay in Germany http://t.co/eBekjTJeEF
negative,Moving video illustrates Europe's refugee problem: Angela Merkel tells sobbing asylum seeker why she can't stay  http://t.co/tkHyxMJPPH
negative,"Angela Merkel, explaining to a crying child that Germany might just deport her. http://t.co/56aTBHvIUR http://t.co/yxtjaitzSO"
neutral,Perhaps Prime Minister's Questions would be better if policy victims asked the questions. See this with Angela Merkel http://t.co/UiuS1GChuZ
negative,"wow, angela merkel tells sobbing asylum seeker why she cannot stay in germany (VIDEO): http://t.co/QUavlhnL76 http://t.co/TR8c2FSCeu"
negative,This has just brought a tear to my eye: Angela Merkel tells sobbing asylum seeker why she cannot stay in Germany http://t.co/OcpQQYNMoU
negative,"Angela Merkel tells sobbing teenage refugee slated for deportation that Germany ""just can't manage"" to help everyone http://t.co/ycbO01W8X5"
positive,"The best politicians tell people the truth, not what people want to hear.  Angela Merkel is awesome!  http://t.co/INXtjEBiyJ"
negative,Angela Merkel and a Palestinian asylum seeker:http://t.co/skU8zM7Slh Get civilized Islam! Stop crowding our world with your barbaric ways.
neutral,"You may blame Angela Merkel for her response, but if you are a history student, you will remember that the Islamic... http://t.co/XHlsXj3ipZ"
positive,Great news indeed for #Reem the teen who talked to Angela Merkel #German can do it very well too! http://t.co/MiJb5N5g57
neutral,Contrasts 20th-21st cent. Angela Merkel understands Quantum Physics. Does she have political depth for long term German survival?
negative,@nytimes What the world needs is for Angela Merkel to kick him in the nuts the 1st time Trump calls anyone around the G8 table a loser.
neutral,"Grexit struggle tests Germany's power duo: On July 17th, her 61st birthday, Angela Merkel stepped to the pod... http://t.co/CUeCS3DueZ"
neutral,"Slavoj Zizek: How Alexis Tsipras and Syriza Outmaneuvered Angela Merkel and the Eurocrats (In These Times, Jul 23) http://t.co/enTw95Vvwz"
neutral,LOL at Mar doing the Angela Merkel hand rest gesture. #SONA  #SONA2015
neutral,"MOSCOW, May 6 (Reuters) - Russian President Vladimir Putin and German Chancellor Angela Merkel will discuss the crisis in Ukraine at talks"
neutral,If Angela Merkel fainted at Bayreuth Tristan it may be the only thing she has in common with Emmanuel Chabrier https://t.co/N5hRSYYgBQ
neutral,Would British politicians go to the opera? Angela Merkel flies the flag for German arts. http://t.co/8dr73y6lML
neutral,Merkel the Great: Angela Merkel set to run for 4th term according to reports http://t.co/j5szzqs4In
neutral,Angela Merkel plans to run for a 4th term in 2017 http://t.co/2Wi1rqaotD. If she wins she'd be Chancellor for 16 years
negative,"Angela Merkel to run for 4th term....if this happens in Africa, UN, US, G7 etc will be planning to invade the country...hypocrites #africa"
neutral,Angela Merkel is expected to go see Tristan &amp; Isolde at Bayreuth. I want her job http://t.co/BY5mKC3S2z
neutral,"#Germany's leader Angela Merkel @Angie_Merkel  to run for 4th term, she is in talks about her election campaign according to #DerSpiegel"
neutral,Angela Merkel at the 3rd National Electric Mobility Conference in Berlin http://t.co/PX3hoGJEEq #emobility
negative,"@cobbo3 And what did Angela Merkel say? She's going for a 4th term. Germany is going to the dogs, right?"
negative,Migration the real European crisis - Angela Merkel https://t.co/9Z5Y9kEyVk
positive,"Carly Fiorina may very well be the smartest woman in the world. Next to Angela Merkel, that is. https://t.co/Y520oqEh2j"
neutral,Had a dream that Angela Merkel was trying to get me to snort coke with her at a music festival. Happy Wednesday everybody
negative,Angela Merkel  after 10yrs in power she is seeking a 4th term.Let just imagine she was an African leader..
neutral,'Angela Merkel is right: the migration crisis will define this decade'. http://t.co/xFxH6tR7g8
negative,"Angela Merkel may need as many refugees due to long penises from Africa to record movies, etc ...These cultures do not belong in the EU."
neutral,On the BIG phone in today - Do you agree with Angela Merkel that the UK should take in more migrants? http://t.co/XwDX7uRa8w 9am @BBC3CR
neutral,Germany Can Lead the Immigration Debate - Chancellor Angela Merkel said Tuesday that the migration crisis... http://t.co/cZk3s5jFZV
negative,"Illogical things are not Democracy. After Deutschen Nazis accussing Angela Merkel in betrayal, she may crack them by Police to be clear"
positive,Angela Merkel: strong link between the euro and peace https://t.co/0AOvzufdIz
neutral,"WASHINGTON, Aug 26 (Reuters) - President Barack Obama in a phone call with German Chancellor Angela Merkel on Wednesday voiced"
neutral,Angela Merkel and Francois Hollande consider the conduct of the elections in DNR and LNR threat Minsk agreements  http://t.co/yDgdJSMWPG
neutral,@paulaEdwyer Tat may be the president of Azerbaijan. I don't even think this is current. That's a very youngish Angela Merkel behind Abe
positive,"'They are fellow human beings' Angela Merkel on the refugee crisis. At last, a leader who is also a human being; http://t.co/rUGaSQsdWv"
neutral,Angela Merkel's Humane Stance on Immigration: http://t.co/tOwxleCZnF Would that we heard more from the Canadian campaigns on this topic.
neutral,"EU may bring back border controls, Angela Merkel suggests: The German Chancellor says for the... http://t.co/Kfv9N04BvO #TheArkOfTwitter"
neutral,There can be no tolerance of those who question the dignity of other people. - Angela Merkel stood up to be counted http://t.co/J0vYptYqlB
neutral,@ajweald   Daily Telegraph reports Angela Merkel has said the EU may be forced to bring back passport controls in the wake of the migration
neutral,"EU may bring back border controls, Angela Merkel suggests http://t.co/SshQJHdPYy &lt; Admittance that she's been wrong all along? Hope so..."
neutral,"Theresa May calls for a return to the original principle of EU free movement, Angela Merkel calls  - http://t.co/tQK56Nf5BO #GoogleAlerts"
neutral,"There's no love lost btw them but Angela Merkel will present the biography of her predecessor Gerhard Schroeder on Sept 22, @Bild reports"
neutral,"Closing the stable door etc - EU may bring back border controls, Angela Merkel suggests | via @Telegraph http://t.co/Qp1CWbGZL8"
positive,"Join us in prayer for Syrian refugees in Hungary Budapest,may our.Father bless Mrs Angela Merkel.Thank you Mrs Merkel http://t.co/ig7wPVCGKV"
