label,tweet
positive,"['heyy', 'first', 'day', 'school', 'bye', 'good', 'life', 'sleep', 'well', 'dream', 'harry', 'potter', 'like']"
neutral,"['yes', 'dickens', 'tomorrow', 'night', 'indeed', 'charles', 'dickens', 'tavern', 'collins', 'st', 'get', 'ko']"
neutral,"['throwback', 'thursday', 'powerpoint', 'journalism', 'zayn', 'present', 'class']"
neutral,"['rt', 'come', 'party', 'u', 'young', 'dro', 'next', 'sunday', 'august', 'black', 'lion', 'atl', 'auburn', 'ave', 'free', 'vodka', 'shot', 'menti']"
negative,"['even', 'officially', 'start', 'work', 'dunkin', 'yet', 'already', 'want', 'go', 'tomorrow', 'lol']"
neutral,"['may', 'actually', 'do', 'award', 'show', 'unless', 'get', 'michael', 'jackson', 'hologram']"
positive,"['mobile', 'game', 'snake', 'may', 'end', 'lucrative', 'part', 'nokia', 'purchase']"
neutral,"['friday', 'studio', 'dez', 'bryant', 'get', 'love', 'roll', 'stone', 'get', 'love', 'maybe', 'keep', 'rail', 'maybe']"
positive,"['red', 'tail', 'time']"
positive,"['watch', 'make', 'josh', 'hamilton', 'whiff', 'wonderful', 'wonderful', 'thing']"
positive,"['like', 'friday', 'announcer', 'hype', 'alabama', 'beat', 'monday', 'state', 'alabama', 'still', 'number', 'one']"
negative,"['still', 'believe', 'laptop', 'charger', 'break', 'may', 'take', 'replace', 'well', 'stream', 'take', 'channel']"
neutral,"['tech', 'council', 'maryland', 'prince', 'county', 'kick', 'collaborative', 'initiative', 'reception', 'july']"
neutral,"['sue', 'last', 'see', 'judge', 'go', 'girl', 'equalizer', 'walk', 'tombstone']"
positive,"['congrats', 'new', 'contract', 'believe', 'season', 'espn', 'time', 'fly', 'always', 'delight', 'see', 'rupp']"
positive,"['september', 'madonna', 'perform', 'mdna', 'tour', 'plain', 'abraham', 'quebec', 'city', 'sell', 'crowd']"
positive,"['plan', 'rosy', 'stay', 'garden', 'city', 'strong', 'indication', 'super', 'eagle', 'may', 'camp', 'port', 'harcourt']"
positive,"['really', 'tired', 'great', 'day', 'go', 'put', 'foot', 'watch', 'game', 'throne', 'maybe', 'agent', 'shield', 'night', 'cya', 'tomorrow']"
positive,"['halloween', 'third', 'big', 'party', 'day', 'year', 'behind', 'new', 'eve', 'super', 'bowl', 'sunday']"
positive,"['zlatan', 'available', 'reasonable', 'fee', 'may', 'well', 'worth', 'go', 'immediate', 'solution']"
neutral,"['go', 'pierce', 'veil', 'backstage', 'live', 'san', 'antonio', 'tx', 'oct']"
neutral,"['michelle', 'wait', 'master', 'bedroom', 'chelsea', 'wait', 'lincoln', 'bedroom', 'room']"
neutral,"['boys', 'serious', 'taylor', 'swift', 'concert', 'tomorrow']"
neutral,"['sit', 'play', 'little', 'game', 'vamp', 'velociraptor', 'may', 'involve']"
negative,"['buy', 'new', 'fleetwood', 'mac', 'good', 'say', 'go', 'way']"
negative,"['lone', 'wolf', 'u', 'ira', 'last', 'bomb', 'uk', 'terrorist', 'may', 'kill', 'ilk', 'real', 'danger']"
positive,"['expect', 'unveil', 'iphones', 'apple', 'tv', 'large', 'ipad', 'watch', 'live', 'stream', 'tonight']"
neutral,"['wld', 'always', 'go', 'white', 'v', 'black', 'mufc', 'field', 'black', 'mufc', 'pay', 'well']"
neutral,"['run', 'time', 'final', 'destination', 'hour', 'min', 'premier', 'chinese', 'theatre', 'tonight']"
positive,"['finally', 'wait', 'sooo', 'looong', 'paper', 'town', 'even', 'though', 'still', 'midnight', 'normal', 'sched', 'probably', 'start', 'thursday']"
neutral,"['attack', 'nothing', 'love', 'child', 'gay', 'issue', 'amendment', 'issue']"
positive,"['listen', 'blue', 'grass', 'song', 'usually', 'associate', 'nirvana', 'kinda', 'sunday']"
positive,"['thanks', 'many', 'tweet', 'tonight', 'milan', 'believe', 'wrong', 'place', 'milansofficial', 'make', 'fan', 'happy']"
positive,"['email', 'subject', 'apurv', 'google', 'post', 'may', 'like']"
positive,"['haha', 'brilliant', 'morning', 'katie', 'happy', 'friday', 'bodg', 'love', 'drawing']"
negative,"['r', 'handling', 'end', 'round', 'diabolical', 'watch', 'spieth', 'matsuyama', 'dustin', 'johnson', 'early', 'saturday', 'unfair']"
neutral,"['state', 'ensure', 'scotus', 'could', 'take', 'action', 'enact', 'amendment']"
negative,"['sorry', 'hear', 'justin', 'bieber', 'beat', 'nhs', 'choir', 'however', 'justify', 'emotion', 'violence', 'never', 'answer']"
neutral,"['next', 'match', 'go', 'obstacle', 'face', 'way', 'final', 'first', 'serve', 'need', 'point', 'isner']"
positive,"['love', 'way', 'debate', 'hanging', 'end', 'people', 'today', 'think', 'provoke']"
neutral,"['monday', 'morning', 'mobile', 'consumer', 'steve', 'job', 'make', 'surprise', 'appearance', 'unveil', 'ipad', 'early']"
neutral,"['come', 'lad', 'get', 'work', 'leader', 'ira', 'lover', 'toast', 'friday', 'must', 'tweet', 'save']"
neutral,"['join', 'raffle', 'see', 'late', 'night', 'show', 'sc', 'ask', 'jeb', 'bush', 'question']"
positive,"['harry', 'cute', 'love', 'love', 'dmd', 'help', 'cry', 'watch', 'time', 'bc']"
neutral,"['find', 'kendrick', 'lamar', 'concert', 'friday', 'idea', 'get', 'ticket']"
neutral,"['new', 'theory', 'frank', 'ocean', 'canceling', 'pr', 'stunt', 'show', 'heartfelt', 'speech', 'drop', 'album', 'saturday']"
neutral,"['nov', 'facebook', 'sean', 'ryan', 'put', 'plarium', 'board', 'social', 'game', 'send', 'link', 'interview']"
positive,"['whisper', 'ric', 'flair', 'least', 'seventeen', 'time', 'world', 'champion', 'john', 'cena', 'tie', 'win', 'sunday']"
neutral,"['come', 'meet', 'people', 'react', 'national', 'herald', 'case', 'tomorrow', 'parliament', 'rahul', 'gandhi', 'puducherry']"
neutral,"['feed', 'rainy', 'summer', 'day', 'take', 'look', 'prince', 'george', 'wear', 'sun', 'still']"
neutral,"['sunday', 'gravy', 'red', 'sox', 'take', 'another', 'misstep', 'orsillo']"
positive,"['make', 'great', 'leader', 'discus', 'wed', 'sept', 'pm', 'oracle', 'one', 'network', 'dr', 'burlington']"
positive,"['story', 'houston', 'premiere', 'tonight', 'bobbi', 'kristina', 'may', 'may', 'get', 'engage', 'brother', 'cat', 'outta', 'bag']"
neutral,"['sep', 'como', 'rise', 'tomb', 'raider', 'mighty', 'homefront', 'naruto', 'storm', 'dark', 'soul', 'un', 'largo', 'etc', 'xd']"
neutral,"['heat', 'fan', 'ask', 'know', 'ray', 'allen', 'play', 'heat', 'watch', 'game', 'tuesday', 'like']"
neutral,"['real', 'madrid', 'kit', 'new', 'new', 'want', 'one']"
neutral,"['fifth', 'harmony', 'go', 'milan', 'italy', 'october']"
neutral,"['make', 'last', 'line', 'st', 'louis', 'post', 'review', 'amy', 'show', 'tues', 'wed', 'jazzstandardnyc', 'solid']"
neutral,"['people', 'like', 'year', 'senior', 'time', 'move', 'w', 'high', 'school', 'degrassi', 'age', 'forever']"
neutral,"['wwe', 'randy', 'orton', 'may', 'tonight', 'wrestlemania', 'send', 'suplex', 'city', 'bitch']"
negative,"['never', 'felt', 'tired', 'fucking', 'energy', 'monday', 'morning', 'leeds', 'festival', 'christ', 'sake']"
positive,"['watch', 'die', 'hard', 'time', 'alan', 'rickman', 'make', 'good', 'already']"
negative,"['happy', 'day', 'trend', 'even', 'february']"
neutral,"['fyi', 'get', 'ticket', 'see', 'comedian', 'ali', 'siddiq', 'claytons', 'inbox', 'salute', 'nocturnal', 'year', 'pm', 'sunday']"
neutral,"['better', 'pull', 'frank', 'ocean', 'u', 'god', 'lose', 'shit']"
negative,"['plan', 'parenthood', 'focus', 'something', 'others', 'like', 'say', 'maybe', 'church', 'base', 'hospital', 'may', 'market', 'birth']"
neutral,"['oh', 'get', 'tonight', 'emotional', 'full', 'swing']"
positive,"['make', 'blossom', 'comeback', 'single', 'february', 'day']"
positive,"['pier', 'newbery', 'murray', 'break', 'back', 'huge', 'roar', 'crowd', 'love', 'sure', 'lamp', 'expe']"
neutral,"['wade', 'miley', 'tag', 'five', 'earned', 'run', 'tuesday', 'white', 'sox', 'boston', 'starter', 'wade', 'miley', 'surrender', 'f']"
neutral,"['sultan', 'sokoto', 'alhaji', 'abubakar', 'say', 'boko', 'haram', 'terrorist', 'spoil', 'name', 'islam', 'whole', 'may', 'expose']"
positive,"['last', 'sunday', 'without', 'nfl', 'day', 'thank', 'god']"
negative,"['dear', 'peter', 'trust', 'know', 'mean', 'well', 'btw', 'boko', 'haram', 'food', 'power', 'education', 'hospital']"
neutral,"['jason', 'aldean', 'fall', 'right', 'hand', 'reason']"
neutral,"['friday', 'ihop', 'annual', 'pancake', 'bonanza', 'fan', 'win', 'team', 'get', 'short', 'stack', 'meal']"
positive,"['breezin', 'best', 'pop', 'instrumental', 'performance', 'grammy', 'award']"
negative,"['sarah', 'palin', 'say', 'u', 'immigrant', 'speak', 'american', 'errr', 'mean', 'english', 'right']"
neutral,"['novel', 'ban', 'nz', 'complaint', 'christian', 'well', 'marketing', 'wish', 'novel']"
neutral,"['sport', 'call', 'tayside', 'football', 'fan', 'kick', 'wednesday', 'join', 'debate']"
positive,"['today', 'one', 'anniversary', 'sharknado', 'come', 'cory', 'tweet', 'sharknado', 'make', 'wanna', 'cry', 'im', 'emotional']"
positive,"['finally', 'apple', 'stream', 'september', 'event', 'pc', 'user', 'long', 'window', 'use', 'microsoft', 'edge']"
positive,"['sick', 'night', 'kris', 'bryant', 'watch', 'cub', 'rookie', 'hit', 'career', 'home', 'run']"
neutral,"['one', 'trinidadian', 'headdress', 'believe', 'home', 'country', 'im', 'silent', 'tho']"
neutral,"['tom', 'brady', 'hit', 'field', 'thursday', 'night', 'gooo']"
positive,"['glad', 'feeling', 'much', 'good', 'still', 'pale', 'though', 'little', 'sun', 'kurt', 'cobain']"
positive,"['emotional', 'rollercoaster', 'watch', 'entire', 'season', 'game', 'throne', 'single', 'day', 'come', 'end']"
positive,"['ancelotti', 'say', 'khedira', 'recover', 'ready', 'play', 'although', 'completely', 'match', 'fit', 'imagine', 'could', 'get', 'minute', 'tomorrow']"
neutral,"['surprise', 'kane', 'sting', 'possibly', 'tomorrow']"
positive,"['may', 'fan', 'john', 'cena', 'character', 'work', 'real', 'terminally', 'ill', 'kid', 'really', 'special']"
neutral,"['sell', 'one', 'jason', 'aldean', 'ticket', 'saturday', 'blossom', 'let', 'know', 'need']"
negative,"['kane', 'find', 'form', 'think', 'could', 'bad', 'season', 'kind']"
neutral,"['mum', 'ask', 'suppose', 'watch', 'thursday', 'night', 'since', 'hannibal']"
negative,"['friend', 'go', 'sam', 'smith', 'concert', 'tomorrow', 'get', 'offer', 'ticket', 'ya', 'girl', 'get', 'maddd']"
positive,"['wow', 'kudos', 'student', 'rahul', 'gandhi', 'may', 'go', 'another', 'atma', 'chintan']"
negative,"['time', 'bring', 'phone', 'harold', 'washington', 'go']"
negative,"['may', 'may', 'watch', 'gilmore', 'girl', 'past', 'hour', 'may', 'also', 'burn', 'water', 'pot', 'carrot']"
positive,"['twentyonepilots', 'sit', 'dead', 'face', 'behind', 'kanye', 'west', 'dancing', 'funny', 'thing', 'happen', 'year']"
positive,"['kanye', 'west', 'honor', 'video', 'vanguard', 'award', 'sunday', 'night', 'surprising', 'star', 'present', 'rapper', 'award', 'taylor']"
neutral,"['everyone', 'freak', 'iran', 'ny', 'dam', 'story', 'tube', 'shortly', 'contextualize']"
positive,"['ok', 'tomorrow', 'gotta', 'watch', 'rest', 'remember', 'naruto', 'last', 'cant', 'wait', 'oh', 'god', 'weaboo', 'side', 'show', 'self']"
positive,"['go', 'get', 'drunk', 'watch', 'badness', 'sharknado', 'go', 'good', 'sunday', 'night']"
neutral,"['dear', 'need', 'come', 'neb', 'feb', 'someone', 'go', 'outdoors', 'hockey', 'game', 'ninja']"
positive,"['even', 'well', 'find', 'ticket', 'stl', 'sd', 'game', 'via', 'sweepstakes', 'thanks']"
neutral,"['get', 'free', 'ticket', 'kwamz', 'flava', 'wednesday', 'dunno', 'im', 'go']"
negative,"['k', 'already', 'do', 'everyone', 'think', 'talk', 'anyone', 'tomorrow', 'close', 'havin', 'nicki', 'moment']"
positive,"['christine', 'michael', 'probably', 'best', 'rb', 'division', 'behind', 'murray', 'mathews', 'sproles', 'morris', 'mostert']"
neutral,"['miss', 'america', 'visit', 'wichita', 'wednesday', 'current', 'miss', 'america', 'wichita', 'wednesday', 'talk', 'passi']"
neutral,"['scott', 'walker', 'say', 'would', 'phase', 'rf', 'source', 'tuesday', 'augus']"
positive,"['kendrick', 'today', 'reality', 'lose', 'nomination', 'february', 'back', 'hat', 'grammys']"
positive,"['good', 'morning', 'follower', 'fellow', 'christian', 'may', 'god', 'go', 'b', 'u', 'n', 'everything', 'sabbath', 'day', 'love', 'u', 'beloved']"
positive,"['demi', 'lovato', 'praise', 'amy', 'schumer', 'pirelli', 'calendar', 'photo', 'thursday', 'night', 'comedian', 'spoke']"
neutral,"['english', 'window', 'close', 'september', 'reckon', 'force', 'move', 'milan', 'cet', 'today']"
positive,"['frank', 'gifford', 'bear', 'aug', 'aug', 'football', 'never', 'without', 'frank']"
positive,"['emma', 'watson', 'lena', 'dunham', 'amy', 'schumer', 'taylor', 'swift', 'etc', 'may', 'feminist', 'woman', 'agree', 'mean', 'arent', 'feminist']"
neutral,"['hate', 'see', 'dustin', 'johnson']"
neutral,"['kerry', 'attends', 'annual', 'refugee', 'resettlement', 'admission', 'program', 'consultation', 'hill', 'tomorrow', 'meet', 'durbin', 'whip']"
neutral,"['avril', 'lavigne', 'say', 'debut', 'spring', 'line', 'abbey', 'dawn', 'may', 'make', 'wedding', 'dress', 'pop', 'star', 'avril', 'lavi']"
neutral,"['distract', 'friday', 'night', 'light', 'theme', 'song', 'pay', 'attention', 'frank', 'gifford', 'tribute']"
positive,"['david', 'price', 'earn', 'win', 'birthday', 'improve', 'era', 'whip', 'start']"
neutral,"['broadway', 'bar', 'see', 'allstar', 'bravo', 'perform', 'aquarius', 'step', 'box', 'bar', 'lot', 'skin', 'tonight', 'pic', 'tomorrow']"
positive,"['congrats', 'prx', 'cap', 'settlement', 'harvest', 'eu', 'settlement', 'go', 'futilez', 'kitten', 'dark', 'soul', 'frozen']"
positive,"['think', 'good', 'way', 'start', 'sunday', 'bob', 'marley']"
neutral,"['grichuk', 'hit', 'home', 'run', 'year', 'tie', 'w', 'kris', 'bryant', 'less', 'bat', 'bryant']"
positive,"['go', 'target', 'today', 'solely', 'look', 'star', 'war', 'toy', 'miss', 'force', 'friday', 'due', 'film']"
neutral,"['david', 'wright', 'war', 'mets', 'among', 'batter', 'return', 'form']"
negative,"['believe', 'see', 'frank', 'ocean', 'get', 'trust', 'fuck']"
negative,"['right', 'disagree', 'hate', 'madonna', 'think', 'stop', 'sing', 'shitty', 'song', 'amendment', 'bro']"
positive,"['perform', 'tomorrow', 'wait', 'excite', 'angels', 'kpop', 'house', 'welcome', 'india']"
negative,"['criticize', 'lack', 'preparedness', 'wrong', 'post', 'say']"
positive,"['thnx', 'follow', 'chronicle', 'jan', 'sound', 'hilarious', 'love', 'tribe', 'periscope', 'douglas', 'adam']"
neutral,"['youre', 'go', 'shawn', 'concert', 'oct']"
neutral,"['university', 'western', 'australia', 'fear', 'recent', 'illegal', 'action', 'test', 'icc', 'may', 'base', 'unreliable', 'evidence']"
neutral,"['jet', 'selection', 'wesley', 'walker', 'round', 'draft', 'without', 'know', 'legally', 'blind', 'left', 'eye', 'lead', 'creation', 'nfl', 'combine']"
positive,"['could', 'go', 'see', 'jason', 'aldean', 'free', 'tomorrow', 'even', 'try', 'give', 'homeboy', 'wrong', 'impression', 'cause', 'already', 'aggravatin']"
neutral,"['guy', 'see', 'uk', 'reboot', 'tfi', 'new', 'top', 'gear', 'host', 'chris', 'evans', 'keen', 'know', 'thought']"
positive,"['david', 'price', 'pitch', 'today', 'jay', 'feel', 'win', 'row', 'come', 'tonight']"
neutral,"['cowboy', 'vs', 'giant', 'little', 'preview', 'go', 'happen', 'sunday']"
negative,"['way', 'bolton', 'stubborn', 'talk', 'demand', 'stupid', 'fee', 'expect', 'jim', 'sign', 'today']"
positive,"['gonna', 'meet', 'cast', 'spartacus', 'excited']"
neutral,"['western', 'force', 'kick', 'new', 'super', 'rugby', 'season', 'road', 'herald', 'sun']"
negative,"['angela', 'merkel', 'run', 'term', 'happen', 'africa', 'un', 'u', 'etc', 'plan', 'invade', 'country', 'hypocrites']"
positive,"['second', 'fame', 'ansel', 'get', 'paper', 'town', 'may', 'best', 'part']"
positive,"['look', 'something', 'weekend', 'cny', 'best', 'bet', 'thursday', 'rapper', 'wiz', 'khalifa', 'headl']"
neutral,"['amanda', 'knox', 'case', 'obsession', 'happen', 'night', 'italy']"
negative,"['sound', 'like', 'lexus', 'believe', 'see']"
positive,"['hope', 'safe', 'travel', 'tomorrow', 'could', 'use', 'doc', 'love', 'florida', 'boy']"
positive,"['also', 'importantly', 'year', 'ago', 'today', 'david', 'bowie', 'space', 'oddity']"
neutral,"['fact', 'end', 'reprise', 'show', 'may', 'well', 'add', 'tag', 'line', 'hate', 'ukip', 'love', 'gravy', 'promo', 'material']"
neutral,"['louisiana', 'gov', 'bobby', 'jindal', 'spoke', 'outside', 'lafayette', 'movie', 'theater', 'deadly', 'shooting', 'take', 'place', 'thursday', 'say']"
neutral,"['striker', 'emmanuel', 'adebayor', 'miss', 'game', 'hamstring', 'injury']"
neutral,"['telecast', 'big', 'brother', 'featuring', 'delay', 'minute', 'cover']"
positive,"['say', 'hello', 'tomorrow', 'high', 'status', 'line', 'shall', 'hail', 'vip']"
positive,"['reaction', 'end', 'sharknado', 'may', 'single', 'great', 'thing', 'ever', 'witness']"
negative,"['chris', 'evans', 'go', 'new', 'orleans', 'wizard', 'world', 'jan', 'find', 'today', 'upset']"
positive,"['gibson', 'bull', 'agree', 'year', 'extension', 'chicago', 'bull', 'forward', 'taj', 'gibson', 'say', 'wednesday', 'night', 'agree']"
positive,"['go', 'brand', 'new', 'release', 'chris', 'evans', 'bid', 'end', 'date', 'saturday', 'nov']"
neutral,"['follow', 'top', 'lady', 'gaga', 'story', 'dec', 'topical', 'page']"
neutral,"['anyone', 'ever', 'see', 'iron', 'bruce', 'dickinson', 'together', 'room']"
positive,"['say', 'day', 'eid', 'bcoz', 'still', 'wait', 'real', 'enjoyment', 'eidi']"
positive,"['make', 'sure', 'find', 'self', 'e', 'c', 'thursday', 'thursday', 'w', 'college', 'id', 'w', 'reg', 'id', 'til']"
positive,"['ill', 'always', 'remember', 'frank', 'gifford', 'call', 'monday', 'night', 'football', 'game']"
neutral,"['kim', 'kardashian', 'apologizes', 'break', 'internet', 'kim', 'kardashian', 'may', 'actually', 'break', 'inter']"
neutral,"['jay', 'preview', 'baltimore', 'orioles', 'face', 'david', 'price', 'saturday', 'toronto', 'blue', 'jay']"
neutral,"['jennifer', 'lawrence', 'lax', 'airport', 'tuesday', 'evening', 'october', 'los', 'angeles']"
neutral,"['get', 'ticket', 'foo', 'fighter', 'concert', 'indy', 'noblesville', 'august', 'dm', 'interested']"
positive,"['tiger', 'wood', 'master', 'sweet', 'old']"
negative,"['fukkin', 'loser', 'totally', 'abt', 'mariah', 'carey', 'however', 'study', 'show', 'may', 'u']"
neutral,"['dst', 'saturday', 'night', 'sunday', 'morning', 'gotta', 'club', 'extra', 'hour']"
positive,"['zac', 'brown', 'band', 'november', 'wait']"
positive,"['hm', 'maybe', 'make', 'short', 'stream', 'today', 'stream', 'dark', 'soul', 'monday']"
neutral,"['still', 'havent', 'set', 'voicemail', 'phone', 'tomorrow', 'gonna', 'like', 'hey', 'gonna', 'cut', 'john', 'cena']"
positive,"['super', 'eagle', 'head', 'coach', 'sunday', 'oliseh', 'come', 'sensational', 'story', 'might', 'explain', 'reason']"
neutral,"['thursday', 'milan', 'play', 'friendly', 'martelli', 'stadium']"
positive,"['favorite', 'red', 'sox', 'beat', 'writer', 'recommanding', 'cool']"
positive,"['tomorrow', 'night', 'yet', 'ready', 'david', 'wright']"
negative,"['u', 'hear', 'ny', 'man', 'convict', 'friday', 'plot', 'kill', 'muslim', 'medium', 'ignore', 'threat', 'vs', 'muslim']"
neutral,"['rip', 'capt', 'walbridge', 'fair', 'wind', 'follow', 'sea', 'wherever', 'may']"
neutral,"['anybody', 'want', 'see', 'tomorrow']"
positive,"['week', 'almost', 'big', 'name', 'serena', 'venus', 'djokovic', 'murray', 'federer', 'wawrinka', 'still', 'draw']"
positive,"['regular', 'yesterday', 'blue', 'tongue', 'house', 'get', 'sun', 'bit']"
neutral,"['fact', 'tweet', 'max', 'dog', 'sit', 'cold', 'foot']"
neutral,"['red', 'cross', 'syria', 'conflict', 'civil', 'war', 'international', 'committee', 'red', 'cross', 'say', 'sunday', 'consider', 'confli']"
